seqnames	start	end	width	strand	ratio	read.corrected
16	75925000	75929999	5000	*	0.814411663814829	0.814411663814829
16	75930000	75934999	5000	*	0.851157571474122	0.851157571474122
16	75935000	75939999	5000	*	0.830531793177955	0.830531793177955
16	75940000	75944999	5000	*	0.813893415970709	0.813893415970709
16	75945000	75949999	5000	*	0.822587891954975	0.822587891954975
16	75950000	75954999	5000	*	0.820576191208124	0.820576191208124
16	75955000	75959999	5000	*	0.870329258757517	0.870329258757517
16	75960000	75964999	5000	*	0.769150874302866	0.769150874302866
16	75965000	75969999	5000	*	0.787506977756945	0.787506977756945
16	75970000	75974999	5000	*	0.826070040484865	0.826070040484865
16	75975000	75979999	5000	*	0.846351088600405	0.846351088600405
16	75980000	75984999	5000	*	0.814828976494772	0.814828976494772
16	75985000	75989999	5000	*	0.870573271364766	0.870573271364766
16	75990000	75994999	5000	*	0.80748895552092	0.80748895552092
16	75995000	75999999	5000	*	0.836344049015141	0.836344049015141
16	76000000	76004999	5000	*	0.847962610198107	0.847962610198107
16	76005000	76009999	5000	*	0.823768041513915	0.823768041513915
16	76010000	76014999	5000	*	0.826171576458594	0.826171576458594
16	76015000	76019999	5000	*	0.817816226302484	0.817816226302484
16	76020000	76024999	5000	*	0.82244245804704	0.82244245804704
16	76025000	76029999	5000	*	0.892131384661533	0.892131384661533
16	76030000	76034999	5000	*	0.833060512523869	0.833060512523869
16	76035000	76039999	5000	*	0.794200508558767	0.794200508558767
16	76040000	76044999	5000	*	0.804118074111151	0.804118074111151
16	76045000	76049999	5000	*	0.838589749560133	0.838589749560133
16	76050000	76054999	5000	*	0.813169578262262	0.813169578262262
16	76055000	76059999	5000	*	0.821697251281142	0.821697251281142
16	76060000	76064999	5000	*	0.843026414998915	0.843026414998915
16	76065000	76069999	5000	*	0.864649765378752	0.864649765378752
16	76070000	76074999	5000	*	0.82458511588157	0.82458511588157
16	76075000	76079999	5000	*	0.805934881489033	0.805934881489033
16	76080000	76084999	5000	*	0.825324493194725	0.825324493194725
16	76085000	76089999	5000	*	0.852898328790624	0.852898328790624
16	76090000	76094999	5000	*	0.806517013616041	0.806517013616041
16	76095000	76099999	5000	*	0.813774499914845	0.813774499914845
16	76100000	76104999	5000	*	0.828520931574388	0.828520931574388
16	76105000	76109999	5000	*	0.86017146567081	0.86017146567081
16	76110000	76114999	5000	*	0.836795139118991	0.836795139118991
16	76115000	76119999	5000	*	0.830431628085344	0.830431628085344
16	76120000	76124999	5000	*	0.853653356696503	0.853653356696503
16	76125000	76129999	5000	*	0.811246355385346	0.811246355385346
16	76130000	76134999	5000	*	0.862097903207094	0.862097903207094
16	76135000	76139999	5000	*	0.794732366435183	0.794732366435183
16	76140000	76144999	5000	*	0.792410889268909	0.792410889268909
16	76145000	76149999	5000	*	0.806846953258732	0.806846953258732
16	76150000	76154999	5000	*	0.812290189064665	0.812290189064665
16	76155000	76159999	5000	*	0.796054038961194	0.796054038961194
16	76160000	76164999	5000	*	0.811976222926643	0.811976222926643
16	76165000	76169999	5000	*	0.798111747340177	0.798111747340177
16	76170000	76174999	5000	*	0.873054084227369	0.873054084227369
16	76175000	76179999	5000	*	0.812050831227584	0.812050831227584
16	76180000	76184999	5000	*	0.730315184078914	0.730315184078914
16	76185000	76189999	5000	*	0.85428438251231	0.85428438251231
16	76190000	76194999	5000	*	0.791365490297441	0.791365490297441
16	76195000	76199999	5000	*	0.822411536291769	0.822411536291769
16	76200000	76204999	5000	*	0.790624073481841	0.790624073481841
16	76205000	76209999	5000	*	0.815815633169765	0.815815633169765
16	76210000	76214999	5000	*	0.827051121914933	0.827051121914933
16	76215000	76219999	5000	*	0.841393843559018	0.841393843559018
16	76220000	76224999	5000	*	0.811608466731057	0.811608466731057
16	76225000	76229999	5000	*	0.839535759406676	0.839535759406676
16	76230000	76234999	5000	*	0.818005603737657	0.818005603737657
16	76235000	76239999	5000	*	0.823129840818137	0.823129840818137
16	76240000	76244999	5000	*	0.803153412614675	0.803153412614675
16	76245000	76249999	5000	*	0.902735035434689	0.902735035434689
16	76250000	76254999	5000	*	0.825678872061486	0.825678872061486
16	76255000	76259999	5000	*	0.859103731195745	0.859103731195745
16	76260000	76264999	5000	*	0.859705666955701	0.859705666955701
16	76265000	76269999	5000	*	0.831706763490004	0.831706763490004
16	76270000	76274999	5000	*	0.813049233349368	0.813049233349368
16	76275000	76279999	5000	*	0.82470841030346	0.82470841030346
16	76280000	76284999	5000	*	0.818472992680532	0.818472992680532
16	76285000	76289999	5000	*	0.862200699156561	0.862200699156561
16	76290000	76294999	5000	*	0.864078242140715	0.864078242140715
16	76295000	76299999	5000	*	0.853311507752075	0.853311507752075
16	76300000	76304999	5000	*	0.84223502314638	0.84223502314638
16	76305000	76309999	5000	*	0.836129327262599	0.836129327262599
16	76310000	76314999	5000	*	0.793423176930707	0.793423176930707
16	76315000	76319999	5000	*	0.774690283931637	0.774690283931637
16	76320000	76324999	5000	*	0.802761758066817	0.802761758066817
16	76325000	76329999	5000	*	0.798160661877959	0.798160661877959
16	76330000	76334999	5000	*	0.799531195550741	0.799531195550741
16	76335000	76339999	5000	*	0.850673271213841	0.850673271213841
16	76340000	76344999	5000	*	0.817542154631414	0.817542154631414
16	76345000	76349999	5000	*	0.770031197211359	0.770031197211359
16	76350000	76354999	5000	*	0.804080479457989	0.804080479457989
16	76355000	76359999	5000	*	0.869911901388162	0.869911901388162
16	76360000	76364999	5000	*	0.796824657051962	0.796824657051962
16	76365000	76369999	5000	*	0.828847320441712	0.828847320441712
16	76370000	76374999	5000	*	0.755579812135956	0.755579812135956
16	76375000	76379999	5000	*	0.860585589439754	0.860585589439754
16	76380000	76384999	5000	*	0.816778496305378	0.816778496305378
16	76385000	76389999	5000	*	0.80781735054643	0.80781735054643
16	76390000	76394999	5000	*	0.823287318479664	0.823287318479664
16	76395000	76399999	5000	*	0.770313126996886	0.770313126996886
16	76400000	76404999	5000	*	0.78192232744979	0.78192232744979
16	76405000	76409999	5000	*	0.781691965288856	0.781691965288856
16	76410000	76414999	5000	*	0.823299764181218	0.823299764181218
16	76415000	76419999	5000	*	0.830805152368966	0.830805152368966
16	76420000	76424999	5000	*	0.773950950856125	0.773950950856125
16	76425000	76429999	5000	*	0.780922119833463	0.780922119833463
16	76430000	76434999	5000	*	0.782063986467733	0.782063986467733
16	76435000	76439999	5000	*	0.796008584208714	0.796008584208714
16	76440000	76444999	5000	*	0.816472420802588	0.816472420802588
16	76445000	76449999	5000	*	0.816480600258404	0.816480600258404
16	76450000	76454999	5000	*	0.844603746165434	0.844603746165434
16	76455000	76459999	5000	*	0.830717040070893	0.830717040070893
16	76460000	76464999	5000	*	0.845342944372673	0.845342944372673
16	76465000	76469999	5000	*	0.825004282356039	0.825004282356039
16	76470000	76474999	5000	*	0.781494904151058	0.781494904151058
16	76475000	76479999	5000	*	0.791853828390465	0.791853828390465
16	76480000	76484999	5000	*	0.84188969314878	0.84188969314878
16	76485000	76489999	5000	*	0.815421814629135	0.815421814629135
16	76490000	76494999	5000	*	0.859874047459824	0.859874047459824
16	76495000	76499999	5000	*	0.806263861937894	0.806263861937894
16	76500000	76504999	5000	*	0.831879515612476	0.831879515612476
16	76505000	76509999	5000	*	0.811781016845539	0.811781016845539
16	76510000	76514999	5000	*	0.826546957120431	0.826546957120431
16	76515000	76519999	5000	*	0.867584935561525	0.867584935561525
16	76520000	76524999	5000	*	0.833800705517245	0.833800705517245
16	76525000	76529999	5000	*	0.804865263090444	0.804865263090444
16	76530000	76534999	5000	*	0.786536832839311	0.786536832839311
16	76535000	76539999	5000	*	Inf	Inf
16	76540000	76544999	5000	*	0.846556189626296	0.846556189626296
16	76545000	76549999	5000	*	0.805963527434262	0.805963527434262
16	76550000	76554999	5000	*	0.825065654392054	0.825065654392054
16	76555000	76559999	5000	*	0.82128992297406	0.82128992297406
16	76560000	76564999	5000	*	0.819084571804965	0.819084571804965
16	76565000	76569999	5000	*	0.816965989113308	0.816965989113308
16	76570000	76574999	5000	*	0.810747137291406	0.810747137291406
16	76575000	76579999	5000	*	0.820370663793117	0.820370663793117
16	76580000	76584999	5000	*	0.793916744659824	0.793916744659824
16	76585000	76589999	5000	*	0.777427072217273	0.777427072217273
16	76590000	76594999	5000	*	0.82145698240434	0.82145698240434
16	76595000	76599999	5000	*	0.801348449064673	0.801348449064673
16	76600000	76604999	5000	*	0.821343045283794	0.821343045283794
16	76605000	76609999	5000	*	0.806246736880139	0.806246736880139
16	76610000	76614999	5000	*	0.910088418984841	0.910088418984841
16	76615000	76619999	5000	*	0.845001981522006	0.845001981522006
16	76620000	76624999	5000	*	0.841801382100467	0.841801382100467
16	76625000	76629999	5000	*	0.796774512699554	0.796774512699554
16	76630000	76634999	5000	*	0.811114061529043	0.811114061529043
16	76635000	76639999	5000	*	0.849184761099246	0.849184761099246
16	76640000	76644999	5000	*	0.799965896387632	0.799965896387632
16	76645000	76649999	5000	*	0.798075877040226	0.798075877040226
16	76650000	76654999	5000	*	0.858806966419187	0.858806966419187
16	76655000	76659999	5000	*	0.770334225943465	0.770334225943465
16	76660000	76664999	5000	*	0.787117850338965	0.787117850338965
16	76665000	76669999	5000	*	0.893275608293313	0.893275608293313
16	76670000	76674999	5000	*	0.825962757329181	0.825962757329181
16	76675000	76679999	5000	*	0.816250444229098	0.816250444229098
16	76680000	76684999	5000	*	0.831057359833602	0.831057359833602
16	76685000	76689999	5000	*	0.799272755487959	0.799272755487959
16	76690000	76694999	5000	*	0.818721553527992	0.818721553527992
16	76695000	76699999	5000	*	0.782330057899787	0.782330057899787
16	76700000	76704999	5000	*	0.825445973978419	0.825445973978419
16	76705000	76709999	5000	*	0.843422869631652	0.843422869631652
16	76710000	76714999	5000	*	0.826072697342536	0.826072697342536
16	76715000	76719999	5000	*	0.84165109066272	0.84165109066272
16	76720000	76724999	5000	*	0.796395838475366	0.796395838475366
16	76725000	76729999	5000	*	0.846831549613695	0.846831549613695
16	76730000	76734999	5000	*	0.84290531866176	0.84290531866176
16	76735000	76739999	5000	*	0.782963672415434	0.782963672415434
16	76740000	76744999	5000	*	0.816487477776819	0.816487477776819
16	76745000	76749999	5000	*	0.806218086875067	0.806218086875067
16	76750000	76754999	5000	*	0.882917772739873	0.882917772739873
16	76755000	76759999	5000	*	0.807660095645769	0.807660095645769
16	76760000	76764999	5000	*	0.821487409972364	0.821487409972364
16	76765000	76769999	5000	*	0.858721273763284	0.858721273763284
16	76770000	76774999	5000	*	0.786989445780115	0.786989445780115
16	76775000	76779999	5000	*	0.792296459210239	0.792296459210239
16	76780000	76784999	5000	*	0.560371751292523	0.560371751292523
16	76785000	76789999	5000	*	0.540916608838807	0.540916608838807
16	76790000	76794999	5000	*	0.690000300881096	0.690000300881096
16	76795000	76799999	5000	*	0.826984606509283	0.826984606509283
16	76800000	76804999	5000	*	0.830008033114602	0.830008033114602
16	76805000	76809999	5000	*	0.808262407195475	0.808262407195475
16	76810000	76814999	5000	*	0.838723291372799	0.838723291372799
16	76815000	76819999	5000	*	0.870578730432395	0.870578730432395
16	76820000	76824999	5000	*	0.82626744925985	0.82626744925985
16	76825000	76829999	5000	*	0.819969925158865	0.819969925158865
16	76830000	76834999	5000	*	0.81660434447988	0.81660434447988
16	76835000	76839999	5000	*	0.850882628458006	0.850882628458006
16	76840000	76844999	5000	*	0.812995780964736	0.812995780964736
16	76845000	76849999	5000	*	0.823916322141136	0.823916322141136
16	76850000	76854999	5000	*	0.826618163419507	0.826618163419507
16	76855000	76859999	5000	*	0.786798515399813	0.786798515399813
16	76860000	76864999	5000	*	0.770043514079413	0.770043514079413
16	76865000	76869999	5000	*	0.860718507481185	0.860718507481185
16	76870000	76874999	5000	*	0.819694521861841	0.819694521861841
16	76875000	76879999	5000	*	0.827656773010542	0.827656773010542
16	76880000	76884999	5000	*	0.812073951613929	0.812073951613929
16	76885000	76889999	5000	*	0.827976195622567	0.827976195622567
16	76890000	76894999	5000	*	0.824945785421191	0.824945785421191
16	76895000	76899999	5000	*	0.845092392835722	0.845092392835722
16	76900000	76904999	5000	*	0.800039336362509	0.800039336362509
16	76905000	76909999	5000	*	0.778179261304015	0.778179261304015
16	76910000	76914999	5000	*	0.830670958728098	0.830670958728098
16	76915000	76919999	5000	*	0.76772541906322	0.76772541906322
16	76920000	76924999	5000	*	0.808541240263273	0.808541240263273
16	76925000	76929999	5000	*	0.812917091460646	0.812917091460646
16	76930000	76934999	5000	*	0.815989621398833	0.815989621398833
16	76935000	76939999	5000	*	0.861348002019985	0.861348002019985
16	76940000	76944999	5000	*	0.800276284458193	0.800276284458193
16	76945000	76949999	5000	*	0.800660658488336	0.800660658488336
16	76950000	76954999	5000	*	0.842223097960626	0.842223097960626
16	76955000	76959999	5000	*	0.783852492075437	0.783852492075437
16	76960000	76964999	5000	*	0.800353629261356	0.800353629261356
16	76965000	76969999	5000	*	0.874798145148597	0.874798145148597
16	76970000	76974999	5000	*	0.878961556840839	0.878961556840839
16	76975000	76979999	5000	*	0.837901884865146	0.837901884865146
16	76980000	76984999	5000	*	0.79750798776345	0.79750798776345
16	76985000	76989999	5000	*	0.815548954453016	0.815548954453016
16	76990000	76994999	5000	*	0.836874593404998	0.836874593404998
16	76995000	76999999	5000	*	0.828000712121136	0.828000712121136
16	77000000	77004999	5000	*	0.812137936857911	0.812137936857911
16	77005000	77009999	5000	*	0.833683039817219	0.833683039817219
16	77010000	77014999	5000	*	0.834132647655491	0.834132647655491
16	77015000	77019999	5000	*	0.838742065292367	0.838742065292367
16	77020000	77024999	5000	*	0.842922808508979	0.842922808508979
16	77025000	77029999	5000	*	0.8283298158325	0.8283298158325
16	77030000	77034999	5000	*	0.851055738367557	0.851055738367557
16	77035000	77039999	5000	*	0.834682977442632	0.834682977442632
16	77040000	77044999	5000	*	0.82707147360412	0.82707147360412
16	77045000	77049999	5000	*	0.844866271219877	0.844866271219877
16	77050000	77054999	5000	*	0.835629040075885	0.835629040075885
16	77055000	77059999	5000	*	0.796917120936652	0.796917120936652
16	77060000	77064999	5000	*	0.83101246438377	0.83101246438377
16	77065000	77069999	5000	*	0.865486507059489	0.865486507059489
16	77070000	77074999	5000	*	0.814397717815333	0.814397717815333
16	77075000	77079999	5000	*	0.856632225285384	0.856632225285384
16	77080000	77084999	5000	*	0.85685429965189	0.85685429965189
16	77085000	77089999	5000	*	0.771198316431321	0.771198316431321
16	77090000	77094999	5000	*	Inf	Inf
16	77095000	77099999	5000	*	0.818049313147074	0.818049313147074
16	77100000	77104999	5000	*	0.824421736816273	0.824421736816273
16	77105000	77109999	5000	*	0.816579088917034	0.816579088917034
16	77110000	77114999	5000	*	0.811777358464601	0.811777358464601
16	77115000	77119999	5000	*	0.784268417256227	0.784268417256227
16	77120000	77124999	5000	*	0.811054840525326	0.811054840525326
16	77125000	77129999	5000	*	0.787049116610397	0.787049116610397
16	77130000	77134999	5000	*	0.821067051429066	0.821067051429066
16	77135000	77139999	5000	*	0.728556001728911	0.728556001728911
16	77140000	77144999	5000	*	0.811892405356368	0.811892405356368
16	77145000	77149999	5000	*	0.878854016987855	0.878854016987855
16	77150000	77154999	5000	*	0.823251224819818	0.823251224819818
16	77155000	77159999	5000	*	0.840229989658112	0.840229989658112
16	77160000	77164999	5000	*	0.80083360075629	0.80083360075629
16	77165000	77169999	5000	*	0.786471928054559	0.786471928054559
16	77170000	77174999	5000	*	0.826452064299908	0.826452064299908
16	77175000	77179999	5000	*	0.809577327987154	0.809577327987154
16	77180000	77184999	5000	*	0.836005684353523	0.836005684353523
16	77185000	77189999	5000	*	0.772220952246375	0.772220952246375
16	77190000	77194999	5000	*	0.781038259759892	0.781038259759892
16	77195000	77199999	5000	*	0.7398490987738	0.7398490987738
16	77200000	77204999	5000	*	0.819220299047836	0.819220299047836
16	77205000	77209999	5000	*	0.836030386990336	0.836030386990336
16	77210000	77214999	5000	*	0.810412902067019	0.810412902067019
16	77215000	77219999	5000	*	0.821470762530613	0.821470762530613
16	77220000	77224999	5000	*	0.81386528801983	0.81386528801983
16	77225000	77229999	5000	*	0.834993877582923	0.834993877582923
16	77230000	77234999	5000	*	0.837499041840874	0.837499041840874
16	77235000	77239999	5000	*	0.763690259157265	0.763690259157265
16	77240000	77244999	5000	*	0.784551866365638	0.784551866365638
16	77245000	77249999	5000	*	0.804126564070206	0.804126564070206
16	77250000	77254999	5000	*	0.783973917471517	0.783973917471517
16	77255000	77259999	5000	*	0.758782721702769	0.758782721702769
16	77260000	77264999	5000	*	0.761360592788895	0.761360592788895
16	77265000	77269999	5000	*	0.836542815839391	0.836542815839391
16	77270000	77274999	5000	*	0.745304438764278	0.745304438764278
16	77275000	77279999	5000	*	0.862801313867296	0.862801313867296
16	77280000	77284999	5000	*	0.774988007855836	0.774988007855836
16	77285000	77289999	5000	*	0.795424167613956	0.795424167613956
16	77290000	77294999	5000	*	0.855312263331467	0.855312263331467
16	77295000	77299999	5000	*	0.798670587059365	0.798670587059365
16	77300000	77304999	5000	*	0.839106067094226	0.839106067094226
16	77305000	77309999	5000	*	0.82417613867102	0.82417613867102
16	77310000	77314999	5000	*	0.859424289070019	0.859424289070019
16	77315000	77319999	5000	*	0.808791927417574	0.808791927417574
16	77320000	77324999	5000	*	0.888065051307862	0.888065051307862
16	77325000	77329999	5000	*	0.810791387449774	0.810791387449774
16	77330000	77334999	5000	*	0.803400373262336	0.803400373262336
16	77335000	77339999	5000	*	0.854332527549586	0.854332527549586
16	77340000	77344999	5000	*	0.780276472467479	0.780276472467479
16	77345000	77349999	5000	*	0.816706601192974	0.816706601192974
16	77350000	77354999	5000	*	0.828596447494066	0.828596447494066
16	77355000	77359999	5000	*	0.779460288593744	0.779460288593744
16	77360000	77364999	5000	*	0.82623486725391	0.82623486725391
16	77365000	77369999	5000	*	0.829300553176586	0.829300553176586
16	77370000	77374999	5000	*	0.831952392657241	0.831952392657241
16	77375000	77379999	5000	*	0.823938624814274	0.823938624814274
16	77380000	77384999	5000	*	0.760389917648183	0.760389917648183
16	77385000	77389999	5000	*	0.796964796795642	0.796964796795642
16	77390000	77394999	5000	*	0.80267803586621	0.80267803586621
16	77395000	77399999	5000	*	0.853488249982711	0.853488249982711
16	77400000	77404999	5000	*	0.771505621563834	0.771505621563834
16	77405000	77409999	5000	*	0.834393906935728	0.834393906935728
16	77410000	77414999	5000	*	0.790004328587818	0.790004328587818
16	77415000	77419999	5000	*	0.768660134965407	0.768660134965407
16	77420000	77424999	5000	*	0.798620554292234	0.798620554292234
16	77425000	77429999	5000	*	0.823181185963686	0.823181185963686
16	77430000	77434999	5000	*	0.822778468115423	0.822778468115423
16	77435000	77439999	5000	*	0.823478783818621	0.823478783818621
16	77440000	77444999	5000	*	0.867000309001006	0.867000309001006
16	77445000	77449999	5000	*	0.809954355147798	0.809954355147798
16	77450000	77454999	5000	*	0.814518858488687	0.814518858488687
16	77455000	77459999	5000	*	0.811177211286742	0.811177211286742
16	77460000	77464999	5000	*	0.77369354696388	0.77369354696388
16	77465000	77469999	5000	*	0.783522234604055	0.783522234604055
16	77470000	77474999	5000	*	0.783990935946167	0.783990935946167
16	77475000	77479999	5000	*	0.838846419096054	0.838846419096054
16	77480000	77484999	5000	*	0.805579756691931	0.805579756691931
16	77485000	77489999	5000	*	0.805485990446515	0.805485990446515
16	77490000	77494999	5000	*	0.807427783256467	0.807427783256467
16	77495000	77499999	5000	*	0.816664983401872	0.816664983401872
16	77500000	77504999	5000	*	0.823899211643607	0.823899211643607
16	77505000	77509999	5000	*	0.822072365814695	0.822072365814695
16	77510000	77514999	5000	*	0.829056705287099	0.829056705287099
16	77515000	77519999	5000	*	0.827324775175982	0.827324775175982
16	77520000	77524999	5000	*	0.826335412504481	0.826335412504481
16	77525000	77529999	5000	*	0.768088879622711	0.768088879622711
16	77530000	77534999	5000	*	0.839548160535387	0.839548160535387
16	77535000	77539999	5000	*	0.829528562638115	0.829528562638115
16	77540000	77544999	5000	*	0.816013441289521	0.816013441289521
16	77545000	77549999	5000	*	0.85927826324787	0.85927826324787
16	77550000	77554999	5000	*	0.823836194314996	0.823836194314996
16	77555000	77559999	5000	*	0.844973558612498	0.844973558612498
16	77560000	77564999	5000	*	0.807246810884232	0.807246810884232
16	77565000	77569999	5000	*	0.866520183894982	0.866520183894982
16	77570000	77574999	5000	*	0.803397479728809	0.803397479728809
16	77575000	77579999	5000	*	0.777864827511815	0.777864827511815
16	77580000	77584999	5000	*	0.81177988310153	0.81177988310153
16	77585000	77589999	5000	*	0.807128450934006	0.807128450934006
16	77590000	77594999	5000	*	0.765960459577567	0.765960459577567
16	77595000	77599999	5000	*	0.821948453286082	0.821948453286082
16	77600000	77604999	5000	*	0.843523764797057	0.843523764797057
16	77605000	77609999	5000	*	0.790878669449671	0.790878669449671
16	77610000	77614999	5000	*	0.867191116598345	0.867191116598345
16	77615000	77619999	5000	*	0.819353806845206	0.819353806845206
16	77620000	77624999	5000	*	0.804960973757186	0.804960973757186
16	77625000	77629999	5000	*	0.752530799085999	0.752530799085999
16	77630000	77634999	5000	*	0.810749504696438	0.810749504696438
16	77635000	77639999	5000	*	0.78270399804876	0.78270399804876
16	77640000	77644999	5000	*	0.765444087179804	0.765444087179804
16	77645000	77649999	5000	*	0.806529863881491	0.806529863881491
16	77650000	77654999	5000	*	0.831237521948667	0.831237521948667
16	77655000	77659999	5000	*	0.825723883048496	0.825723883048496
16	77660000	77664999	5000	*	0.811280462893464	0.811280462893464
16	77665000	77669999	5000	*	0.727112311415538	0.727112311415538
16	77670000	77674999	5000	*	0.759621423147906	0.759621423147906
16	77675000	77679999	5000	*	0.796603573243504	0.796603573243504
16	77680000	77684999	5000	*	0.803326352595852	0.803326352595852
16	77685000	77689999	5000	*	0.781220079100564	0.781220079100564
16	77690000	77694999	5000	*	0.834953386468655	0.834953386468655
16	77695000	77699999	5000	*	0.815994325763215	0.815994325763215
16	77700000	77704999	5000	*	0.808337298511504	0.808337298511504
16	77705000	77709999	5000	*	0.826076154912635	0.826076154912635
16	77710000	77714999	5000	*	0.804162784987043	0.804162784987043
16	77715000	77719999	5000	*	0.814818336277456	0.814818336277456
16	77720000	77724999	5000	*	0.743340863180451	0.743340863180451
16	77725000	77729999	5000	*	0.792342564880868	0.792342564880868
16	77730000	77734999	5000	*	0.783674407372923	0.783674407372923
16	77735000	77739999	5000	*	0.803689508248024	0.803689508248024
16	77740000	77744999	5000	*	0.811938932371361	0.811938932371361
16	77745000	77749999	5000	*	0.828032200344546	0.828032200344546
16	77750000	77754999	5000	*	0.742187404658107	0.742187404658107
16	77755000	77759999	5000	*	0.84607736021272	0.84607736021272
16	77760000	77764999	5000	*	0.777434305701314	0.777434305701314
16	77765000	77769999	5000	*	0.783481315782727	0.783481315782727
16	77770000	77774999	5000	*	0.795406758861661	0.795406758861661
16	77775000	77779999	5000	*	0.771156525594981	0.771156525594981
16	77780000	77784999	5000	*	0.792735726019855	0.792735726019855
16	77785000	77789999	5000	*	0.805945362523174	0.805945362523174
16	77790000	77794999	5000	*	0.778366453375954	0.778366453375954
16	77795000	77799999	5000	*	0.748775277230483	0.748775277230483
16	77800000	77804999	5000	*	0.781014056827994	0.781014056827994
16	77805000	77809999	5000	*	0.822158669310062	0.822158669310062
16	77810000	77814999	5000	*	0.763860742162768	0.763860742162768
16	77815000	77819999	5000	*	0.782100676313597	0.782100676313597
16	77820000	77824999	5000	*	0.775475750605075	0.775475750605075
16	77825000	77829999	5000	*	0.745203772832229	0.745203772832229
16	77830000	77834999	5000	*	0.777921322053427	0.777921322053427
16	77835000	77839999	5000	*	0.745619573953059	0.745619573953059
16	77840000	77844999	5000	*	0.747751233076292	0.747751233076292
16	77845000	77849999	5000	*	0.776809571206961	0.776809571206961
16	77850000	77854999	5000	*	0.793164505883224	0.793164505883224
16	77855000	77859999	5000	*	0.793379662537349	0.793379662537349
16	77860000	77864999	5000	*	0.807012660890423	0.807012660890423
16	77865000	77869999	5000	*	0.81355074408998	0.81355074408998
16	77870000	77874999	5000	*	0.80358962952164	0.80358962952164
16	77875000	77879999	5000	*	0.755720610416097	0.755720610416097
16	77880000	77884999	5000	*	0.808249577602281	0.808249577602281
16	77885000	77889999	5000	*	0.772638250377565	0.772638250377565
16	77890000	77894999	5000	*	0.842871596621685	0.842871596621685
16	77895000	77899999	5000	*	0.808966516202025	0.808966516202025
16	77900000	77904999	5000	*	0.81059337959942	0.81059337959942
16	77905000	77909999	5000	*	0.82299802669396	0.82299802669396
16	77910000	77914999	5000	*	0.809374359586374	0.809374359586374
16	77915000	77919999	5000	*	0.774178608870178	0.774178608870178
16	77920000	77924999	5000	*	0.749575246642704	0.749575246642704
16	77925000	77929999	5000	*	0.843868137409249	0.843868137409249
16	77930000	77934999	5000	*	0.760848849158868	0.760848849158868
16	77935000	77939999	5000	*	0.820031057663745	0.820031057663745
16	77940000	77944999	5000	*	0.767515942752289	0.767515942752289
16	77945000	77949999	5000	*	0.750709247250958	0.750709247250958
16	77950000	77954999	5000	*	0.801159043742742	0.801159043742742
16	77955000	77959999	5000	*	0.823716266084712	0.823716266084712
16	77960000	77964999	5000	*	0.798663877902736	0.798663877902736
16	77965000	77969999	5000	*	0.799674300778328	0.799674300778328
16	77970000	77974999	5000	*	0.792903315936501	0.792903315936501
16	77975000	77979999	5000	*	0.802715518262998	0.802715518262998
16	77980000	77984999	5000	*	0.789200330997014	0.789200330997014
16	77985000	77989999	5000	*	0.802176545043122	0.802176545043122
16	77990000	77994999	5000	*	0.759511417660881	0.759511417660881
16	77995000	77999999	5000	*	0.827144940165728	0.827144940165728
16	78000000	78004999	5000	*	0.746181103959625	0.746181103959625
16	78005000	78009999	5000	*	0.746203200940262	0.746203200940262
16	78010000	78014999	5000	*	0.734382955311805	0.734382955311805
16	78015000	78019999	5000	*	0.817221244982175	0.817221244982175
16	78020000	78024999	5000	*	0.826898582915064	0.826898582915064
16	78025000	78029999	5000	*	0.86720859816075	0.86720859816075
16	78030000	78034999	5000	*	0.782264537634885	0.782264537634885
16	78035000	78039999	5000	*	0.76024787639517	0.76024787639517
16	78040000	78044999	5000	*	0.821274074469715	0.821274074469715
16	78045000	78049999	5000	*	0.833212412623083	0.833212412623083
16	78050000	78054999	5000	*	0.845890833204636	0.845890833204636
16	78055000	78059999	5000	*	0.790930090300562	0.790930090300562
16	78060000	78064999	5000	*	0.830502106746071	0.830502106746071
16	78065000	78069999	5000	*	0.802362592271121	0.802362592271121
16	78070000	78074999	5000	*	0.761539358305305	0.761539358305305
16	78075000	78079999	5000	*	0.80951847976783	0.80951847976783
16	78080000	78084999	5000	*	0.841341764854409	0.841341764854409
16	78085000	78089999	5000	*	0.800347719608267	0.800347719608267
16	78090000	78094999	5000	*	0.797948622175088	0.797948622175088
16	78095000	78099999	5000	*	0.824791998385315	0.824791998385315
16	78100000	78104999	5000	*	0.768701491106173	0.768701491106173
16	78105000	78109999	5000	*	0.838207650800245	0.838207650800245
16	78110000	78114999	5000	*	0.825768107218738	0.825768107218738
16	78115000	78119999	5000	*	0.805573491337107	0.805573491337107
16	78120000	78124999	5000	*	0.79766059837035	0.79766059837035
16	78125000	78129999	5000	*	0.810785236497288	0.810785236497288
16	78130000	78134999	5000	*	0.845027744940865	0.845027744940865
16	78135000	78139999	5000	*	0.836742058500126	0.836742058500126
16	78140000	78144999	5000	*	0.768878844687557	0.768878844687557
16	78145000	78149999	5000	*	0.791712617739177	0.791712617739177
16	78150000	78154999	5000	*	0.811810120097152	0.811810120097152
16	78155000	78159999	5000	*	0.813202675894082	0.813202675894082
16	78160000	78164999	5000	*	0.775116046390452	0.775116046390452
16	78165000	78169999	5000	*	0.8268580777395	0.8268580777395
16	78170000	78174999	5000	*	0.815226100796467	0.815226100796467
16	78175000	78179999	5000	*	0.749310190407227	0.749310190407227
